;;;65-69 years;439;62;3;0;0;1;0;1;4;0;0;0;4;3;2;2;3;0;4;2;4;4;3;2;5;5;4;1;1;0;0;1;3;49;4;1;4;2;2;1;1;1;2;0;0;0;0;3;2;0;3;2;2;1;1;5;0;2;2;2;2;4;0;33;0;0;1;1;1;1;0;2;2;2;1;2;1;0;1;0;4;3;1;1;0;1;0;2;0;0;0;1;3;1;1;33;0;0;2;0;2;4;4;0;1;1;0;3;2;1;1;2;1;0;0;1;2;0;2;3;0;0;0;0;1;0;33;0;0;0;1;0;2;1;1;1;1;1;1;2;1;1;1;0;1;0;2;3;1;1;1;2;3;2;1;1;0;1;26;1;2;0;1;1;0;0;0;1;1;1;1;2;0;1;0;4;1;0;2;0;0;1;1;0;1;0;1;1;2;35;0;0;0;0;1;1;3;0;1;1;0;0;1;0;2;1;1;0;4;1;2;0;1;1;0;1;4;2;2;3;2;30;1;1;1;4;2;1;1;0;0;1;1;3;0;1;1;2;1;0;1;0;3;0;0;1;0;0;1;1;2;0;0;31;0;2;1;1;2;0;1;1;0;1;2;1;0;0;1;1;1;1;0;2;2;2;4;0;2;1;0;2;0;0;29;0;2;0;1;1;2;0;2;0;2;1;2;2;0;0;1;1;0;2;0;1;0;1;1;1;3;0;2;0;0;1;44;2;2;3;4;1;2;0;0;0;1;3;0;1;0;3;1;2;4;0;5;1;2;0;0;1;1;1;2;1;1;34;1;3;0;3;1;1;1;2;0;1;0;1;0;1;3;2;2;1;1;3;2;1;1;0;0;0;1;1;1;0;0;
;;;70-74 years;587;96;2;2;1;3;2;2;1;8;0;3;6;4;1;1;0;5;1;3;4;2;2;2;4;4;5;2;8;3;5;3;7;65;1;3;2;5;6;6;2;3;1;4;2;2;1;0;1;4;3;3;1;0;1;2;2;2;2;3;1;2;0;47;2;0;0;2;3;6;1;1;1;0;1;3;0;2;3;2;0;1;1;2;1;1;2;1;2;1;1;2;1;1;3;43;3;0;0;2;0;0;3;2;2;0;1;3;2;1;0;1;1;2;0;3;0;1;2;1;2;2;3;1;3;2;34;1;1;2;0;4;0;2;1;0;1;0;0;2;1;1;1;0;4;1;1;1;0;1;1;1;1;2;2;0;0;2;45;1;1;2;0;1;0;1;2;1;2;3;1;0;3;1;1;2;0;1;1;2;4;1;2;3;0;2;1;3;3;40;2;0;1;3;1;1;1;0;1;2;2;2;0;2;0;5;0;0;2;1;0;1;1;2;0;2;2;1;1;3;1;48;0;2;2;0;1;4;2;1;2;2;2;2;1;2;3;4;1;3;0;2;1;1;1;2;2;0;0;3;1;1;0;46;4;5;1;0;2;0;0;3;1;1;1;1;3;0;1;0;1;0;1;2;1;2;6;0;2;1;1;2;2;2;40;1;4;1;1;3;1;1;0;1;0;1;3;0;0;2;2;1;0;0;1;1;1;1;2;2;2;2;1;1;1;3;42;0;1;2;3;2;1;2;2;0;3;3;1;0;1;0;1;0;1;1;0;1;5;2;4;2;1;0;3;0;0;41;2;2;2;0;1;0;3;4;1;2;2;3;1;0;0;2;0;1;0;1;0;1;3;1;1;3;3;1;0;1;0;
;;;75-79 years;796;162;0;2;5;4;3;5;8;5;2;7;5;6;6;6;3;7;6;5;3;9;6;9;4;7;11;7;5;2;7;3;4;77;4;3;5;4;4;3;1;2;2;3;5;1;3;3;3;5;3;2;1;2;1;1;2;0;5;4;3;2;0;57;2;1;1;4;3;5;4;3;1;2;1;2;1;0;1;1;1;3;1;0;1;1;1;0;3;1;3;1;2;4;3;60;4;1;2;1;2;2;0;1;0;0;4;1;4;4;2;1;4;1;2;1;5;2;3;1;1;1;0;2;6;2;47;3;3;3;1;2;0;2;1;1;1;1;1;3;3;0;1;1;0;2;4;0;1;2;2;1;2;0;2;1;1;2;62;1;2;1;3;3;1;3;3;2;2;1;0;1;2;6;4;1;3;2;3;1;0;1;6;3;2;1;2;1;1;58;3;1;0;4;0;0;3;1;3;1;4;1;3;4;1;2;1;0;0;3;3;4;2;0;3;0;2;4;1;2;2;48;3;2;0;2;1;0;5;0;1;1;1;0;2;2;1;1;0;0;2;3;2;0;2;4;1;3;0;5;1;3;0;35;0;0;1;0;2;0;0;2;1;2;1;2;0;3;0;3;4;0;1;0;1;0;0;1;2;1;3;3;1;1;56;0;1;0;3;3;4;2;4;0;0;1;1;3;6;2;1;2;3;1;0;1;1;0;1;1;3;1;4;0;3;4;54;2;1;3;1;2;3;1;1;7;4;0;1;2;4;2;2;2;1;2;1;0;2;1;1;1;4;1;0;0;2;80;3;4;3;1;1;3;4;2;4;1;5;4;2;5;1;2;4;1;2;1;3;2;3;3;7;0;1;2;4;0;2;
;;;80-84 years;1058;197;5;3;3;5;5;2;6;5;3;4;7;10;6;4;8;3;6;8;6;9;8;8;11;8;9;9;6;10;6;7;7;110;7;6;4;7;3;2;4;4;3;5;6;7;8;4;3;5;2;4;3;3;1;3;4;2;1;3;0;6;0;76;2;3;4;3;1;3;2;7;3;2;3;2;1;4;1;2;1;4;2;0;2;2;1;3;2;1;4;1;6;2;2;76;1;2;6;3;2;2;4;2;2;3;0;2;4;2;4;4;2;3;1;0;2;1;6;3;3;2;2;2;2;4;63;2;1;4;2;4;2;2;2;1;2;3;1;1;0;0;3;5;0;3;1;3;2;0;2;4;4;4;1;1;2;1;82;1;2;2;1;2;4;1;4;5;1;2;4;4;1;5;2;3;4;4;2;1;2;2;3;2;7;2;3;5;1;67;2;1;1;1;3;3;2;1;3;1;0;2;1;2;4;3;1;3;3;3;1;4;1;1;3;3;4;2;4;0;4;81;3;2;2;1;4;3;2;0;2;1;2;4;5;3;4;2;2;3;6;1;3;4;1;2;1;8;2;1;1;3;3;58;2;2;0;3;3;1;7;3;2;2;0;6;0;0;1;1;0;1;1;3;2;3;6;1;1;1;1;1;2;2;72;4;2;3;1;1;2;1;2;2;2;2;3;2;2;4;1;1;3;3;2;0;5;4;2;4;2;1;2;1;4;4;86;3;4;2;3;4;1;2;0;3;4;4;4;5;6;1;4;2;2;3;3;6;3;6;1;3;2;0;1;1;3;90;3;2;2;4;5;1;2;5;4;6;2;2;6;5;3;1;3;2;2;0;1;3;4;2;3;2;2;5;2;6;0;
;;;85 or more years;2033;376;7;8;3;10;13;13;13;11;9;13;11;16;12;13;8;11;10;11;18;8;14;12;12;14;11;14;23;14;9;16;19;222;12;14;11;7;10;10;9;10;9;8;4;10;10;6;7;10;7;6;5;8;7;6;7;6;6;5;4;8;0;146;5;3;8;10;6;5;2;6;6;5;4;5;6;5;3;0;7;4;6;8;6;3;3;1;5;2;3;11;1;2;5;126;6;2;4;7;5;2;5;5;3;2;2;2;4;2;3;3;5;6;8;2;8;3;5;3;4;6;8;1;3;7;122;2;3;4;3;3;4;4;5;3;1;3;2;1;5;6;2;4;8;7;2;3;4;1;7;2;6;3;7;5;7;5;135;5;5;3;4;6;1;5;5;5;7;4;2;6;1;3;8;1;7;6;5;4;1;3;3;6;10;3;9;3;4;137;6;6;5;4;6;1;0;6;2;3;5;2;5;1;5;7;7;2;3;6;6;5;10;4;6;5;4;1;4;4;6;144;4;2;5;4;4;4;2;4;5;3;9;6;5;5;7;5;10;3;5;5;9;4;4;5;2;5;5;3;2;7;1;131;3;5;4;5;4;9;3;5;4;6;2;2;7;2;7;4;6;4;5;3;3;0;6;3;4;8;6;6;3;2;168;8;5;4;6;5;2;4;8;5;3;6;7;6;4;6;6;3;10;2;8;2;3;7;3;7;3;9;7;11;4;4;152;5;1;7;5;2;6;4;3;4;6;5;4;5;4;4;5;2;6;6;8;4;7;8;5;6;6;3;8;7;6;174;7;7;10;6;4;1;11;8;8;6;5;4;7;3;6;5;4;6;4;5;3;4;3;8;4;7;10;4;6;6;2;
;;F;0-64 years;418;55;1;1;4;0;1;1;3;2;0;5;2;3;0;2;1;2;2;2;1;2;1;3;3;1;1;0;5;1;3;1;1;42;0;1;1;1;2;4;1;2;2;6;3;2;3;1;3;3;1;0;0;0;0;3;1;1;0;0;0;1;0;25;3;0;1;0;0;0;1;1;0;0;1;1;2;0;2;1;1;1;2;0;0;0;0;0;2;0;0;2;2;0;2;27;1;3;1;0;0;2;1;0;0;1;3;1;3;1;2;1;0;0;1;2;0;0;1;0;0;2;0;0;0;1;30;1;0;0;1;1;1;2;0;0;2;1;1;0;1;4;1;0;0;1;1;1;0;2;0;0;2;1;1;1;2;2;31;1;1;1;2;1;0;0;0;2;0;1;1;1;1;2;0;5;2;1;0;0;2;0;3;1;1;0;1;0;1;31;1;1;0;1;1;0;2;1;0;1;1;1;2;0;1;0;2;1;3;2;1;1;0;1;0;2;0;1;2;1;1;37;0;1;2;3;0;2;2;1;2;1;2;3;0;3;0;0;0;0;3;0;1;1;0;2;0;0;1;3;0;1;3;36;3;0;2;1;0;1;0;1;3;1;1;0;2;1;1;2;0;1;2;1;1;0;1;1;0;3;1;1;3;2;28;1;3;1;0;0;2;0;0;1;3;0;0;1;1;2;3;2;2;0;0;1;1;0;0;2;1;1;0;0;0;0;28;1;0;1;0;1;0;0;2;1;2;2;2;1;0;2;1;1;1;0;0;2;1;0;1;2;1;1;0;2;0;48;2;0;2;1;2;0;2;0;0;1;0;1;2;3;1;2;0;2;2;3;2;2;2;1;2;4;0;3;0;3;3;
;;;65-69 years;222;31;1;0;1;1;1;0;2;2;1;2;1;1;0;3;1;1;0;0;1;0;0;0;3;1;0;0;0;2;3;1;2;23;2;3;0;0;0;0;0;0;1;0;2;0;4;0;1;0;1;0;2;1;1;0;0;0;2;1;1;1;0;17;0;1;2;0;0;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;3;1;0;1;0;0;2;1;1;15;0;0;1;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;2;1;0;0;0;0;2;2;19;0;2;0;1;1;0;1;0;1;3;0;2;2;0;0;0;0;0;1;0;0;2;0;1;1;0;1;0;0;0;0;17;3;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;1;1;1;0;0;0;0;2;1;0;0;0;1;1;11;2;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;1;0;19;0;0;0;0;1;0;0;0;0;3;1;2;1;1;0;0;0;1;1;2;0;0;0;1;1;2;0;0;0;2;0;11;0;1;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;14;0;0;0;0;0;2;1;0;1;1;1;1;0;0;2;0;0;0;1;0;0;1;0;1;0;0;2;0;0;0;0;15;0;1;0;1;1;1;0;0;0;2;0;0;0;1;0;0;1;0;0;1;1;0;0;0;2;0;0;0;1;2;30;0;2;2;1;0;1;3;2;2;0;0;1;0;1;0;4;1;1;0;0;1;1;1;0;2;0;1;1;0;0;2;
;;;70-74 years;373;55;0;0;0;2;0;2;0;0;5;1;1;1;0;2;2;1;3;1;2;1;6;2;1;4;2;0;4;4;4;0;4;40;1;1;4;3;1;1;0;3;1;1;1;3;1;3;1;3;2;1;0;2;2;0;1;0;2;2;0;0;0;21;1;0;1;0;0;1;0;1;1;1;1;0;2;1;1;0;0;1;1;0;0;0;1;1;2;0;0;0;2;1;1;30;1;0;2;2;0;1;1;1;0;0;2;1;0;3;1;0;0;1;1;1;0;1;3;0;1;0;3;3;1;0;20;0;2;2;2;2;2;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;2;2;0;0;0;33;0;1;0;1;1;0;1;5;2;1;1;0;0;0;1;0;3;1;0;3;2;0;2;0;1;4;1;1;0;1;33;1;2;0;1;2;1;2;1;0;0;2;1;1;0;1;0;3;2;1;1;1;0;0;0;2;1;1;2;2;1;1;23;0;3;1;0;0;0;0;0;1;1;0;1;1;2;1;0;1;1;0;2;1;1;1;1;0;1;2;0;0;1;0;27;0;0;0;0;1;2;3;1;1;4;1;0;0;0;2;1;3;0;2;1;0;0;2;0;1;1;0;0;1;0;23;2;1;1;1;1;1;0;0;1;1;0;2;1;0;1;0;2;1;1;1;2;0;0;0;0;1;0;1;0;0;1;35;3;3;3;0;0;1;2;1;0;1;1;1;0;0;4;1;1;0;0;3;1;2;2;1;0;0;0;0;3;1;33;0;4;4;0;1;6;1;0;0;1;1;0;1;0;2;1;0;1;2;1;1;1;1;0;0;1;1;1;1;0;0;
;;;75-79 years;645;113;2;1;3;5;3;3;4;1;3;4;5;5;6;3;1;1;3;3;5;7;4;3;3;6;5;5;6;3;2;3;5;59;7;4;3;3;1;2;4;4;2;3;1;3;3;2;1;2;3;1;1;2;2;0;0;0;0;1;1;3;0;39;1;3;1;2;1;0;2;1;2;0;3;1;0;3;0;0;1;1;1;3;0;1;2;3;2;1;1;0;1;1;1;45;2;1;2;3;2;2;4;0;1;2;2;2;0;2;1;4;0;2;0;2;1;3;0;1;0;1;2;0;1;2;44;1;2;1;0;0;1;0;2;3;2;2;1;3;2;0;2;2;1;2;0;2;1;2;1;0;2;3;4;0;0;2;44;1;0;2;1;2;0;0;2;2;2;0;5;2;2;2;0;1;2;1;0;1;1;0;0;6;3;1;1;1;3;51;1;1;1;2;2;0;1;1;1;3;3;4;3;2;1;1;2;1;1;3;3;0;1;0;4;0;1;3;3;1;1;54;2;2;1;4;2;3;2;1;1;2;0;2;4;1;1;1;2;1;0;1;3;0;0;3;1;0;0;4;4;2;4;51;3;1;0;0;2;1;1;1;1;3;3;1;3;4;0;1;1;3;1;2;1;2;1;2;1;1;3;4;3;1;43;2;2;0;0;2;0;0;0;2;1;1;4;1;2;1;1;0;2;2;1;4;2;1;2;0;0;3;1;2;3;1;44;2;1;1;4;1;0;2;3;1;2;2;1;4;0;1;3;1;1;2;1;1;1;0;1;1;0;2;3;2;0;58;4;3;1;1;0;0;2;1;1;2;2;3;0;1;2;3;4;3;4;0;5;1;1;0;1;1;3;3;3;2;1;
;;;80-84 years;1034;170;4;7;3;5;2;5;4;3;4;7;7;8;8;3;2;3;9;4;6;4;4;10;4;4;12;7;3;6;4;9;9;119;5;10;10;6;3;4;4;3;7;3;6;3;6;3;7;2;7;4;3;2;2;2;5;4;2;3;2;1;0;81;1;2;7;3;4;2;5;0;2;4;4;4;3;2;1;5;2;2;2;0;5;5;1;1;0;4;1;3;3;1;2;57;2;3;2;2;2;2;0;7;2;0;0;0;1;1;5;3;1;1;1;2;3;4;2;1;0;2;0;4;1;3;64;3;0;1;1;1;1;2;5;3;0;3;2;3;5;5;2;1;1;3;2;2;0;2;3;2;3;3;1;3;0;1;66;2;1;0;2;7;2;3;1;1;4;2;0;0;4;4;0;3;2;2;2;3;4;1;1;1;4;2;4;1;3;66;1;1;4;3;3;1;1;0;1;1;3;1;2;2;3;4;4;3;0;2;6;1;2;5;2;1;1;0;3;4;1;72;3;2;3;2;2;3;5;1;2;0;2;1;3;2;2;0;2;5;2;4;0;3;3;1;5;3;2;2;2;4;1;83;3;1;4;3;3;1;10;1;4;4;1;3;2;3;3;0;2;5;2;1;3;4;3;1;5;4;2;2;1;2;79;2;1;3;1;3;4;1;9;3;4;1;3;0;2;4;3;2;0;3;3;2;2;0;1;2;4;2;2;4;3;5;93;3;3;3;4;0;3;3;4;2;1;4;4;2;3;5;4;2;3;1;4;2;4;3;3;4;3;4;5;5;2;84;3;2;3;2;4;6;5;3;3;0;3;5;2;4;3;2;5;3;0;4;5;4;3;0;2;3;1;2;1;1;0;
;;;85 or more years;3337;574;16;8;20;8;18;13;15;14;24;15;22;13;9;17;22;14;16;16;23;17;20;27;34;26;24;24;27;23;16;18;15;361;11;20;16;19;13;20;14;20;14;13;14;18;7;12;10;17;9;9;12;10;9;10;10;8;10;9;16;11;0;239;8;9;8;4;10;3;4;10;7;11;4;8;6;6;10;10;11;3;6;9;11;7;7;8;5;10;9;7;7;10;11;228;12;7;7;5;10;7;7;6;8;7;7;8;4;4;13;8;6;10;14;6;3;9;15;5;8;11;5;6;3;7;220;5;5;9;6;12;9;15;15;7;7;6;5;6;9;9;5;6;4;7;3;5;3;5;7;4;4;9;7;8;4;14;187;5;5;5;11;7;9;7;2;8;6;8;5;8;10;5;8;7;5;3;3;6;6;2;4;11;7;3;10;4;7;203;5;4;7;7;4;8;4;6;16;6;13;2;6;2;6;5;9;10;6;2;9;11;5;5;6;4;10;7;7;6;5;237;7;4;9;6;9;7;9;5;7;11;9;4;9;8;9;11;6;7;4;8;10;6;11;5;13;8;9;9;5;5;7;244;9;10;10;6;14;6;7;5;2;9;12;6;8;8;9;8;13;3;2;10;7;3;7;10;12;11;11;13;6;7;254;5;6;7;7;13;6;6;14;10;11;7;8;6;11;2;6;7;10;14;13;8;5;6;10;9;11;4;10;8;6;8;304;15;12;11;8;6;3;2;6;14;6;10;7;8;9;14;10;9;8;12;11;12;20;15;10;9;13;6;14;12;12;286;15;10;16;9;8;6;14;7;6;13;7;7;7;9;9;11;8;14;5;17;7;5;10;5;9;10;6;6;4;13;13;
;1A: Grande Lisboa;M;0-64 years;2281;310;8;9;14;5;2;4;14;9;3;7;17;7;13;12;9;11;10;9;15;10;11;13;9;9;17;6;6;19;10;11;11;241;10;13;7;10;21;8;5;7;5;13;12;6;8;8;7;7;8;9;6;4;7;7;11;2;12;6;9;13;0;173;8;9;8;11;5;2;7;2;5;2;1;4;3;6;10;5;5;5;6;2;7;7;7;3;7;7;8;5;9;5;2;163;6;6;6;5;4;4;6;2;4;6;4;4;11;4;4;10;6;6;6;9;7;6;6;4;4;4;5;6;3;5;186;5;4;5;3;9;8;6;6;10;6;3;5;6;3;6;10;3;10;3;10;1;0;5;11;5;9;6;4;8;8;8;173;4;11;5;5;3;3;3;3;4;2;5;6;10;3;7;10;7;6;8;7;6;6;11;3;4;5;7;5;7;7;180;10;5;7;4;8;3;4;10;7;7;9;9;5;7;7;5;7;7;1;5;4;4;4;4;8;6;6;5;4;3;5;160;5;3;6;4;4;5;6;6;3;6;6;5;6;5;5;10;3;4;8;4;2;6;6;6;10;4;2;3;3;7;7;153;6;4;3;9;9;5;6;6;6;7;4;4;4;2;5;5;2;2;4;3;7;9;3;4;5;10;2;6;4;7;177;3;10;4;7;4;8;9;6;6;8;6;8;8;2;2;9;8;3;4;8;9;1;3;7;8;0;5;6;6;2;7;185;5;5;6;1;7;6;3;4;7;5;7;9;5;10;9;3;7;6;7;6;8;5;4;8;13;6;6;6;6;5;180;8;7;5;9;6;3;7;9;7;4;4;4;5;12;3;3;3;6;5;4;7;7;8;9;5;4;7;7;6;1;5;
;;;65-69 years;998;143;1;4;2;5;3;1;3;4;2;6;5;2;8;4;2;2;1;5;1;6;6;12;3;10;4;3;4;6;10;8;10;103;6;1;7;4;6;2;8;0;7;6;2;3;4;3;5;6;7;3;1;3;3;1;3;2;5;2;2;1;0;82;0;9;3;5;2;3;0;5;4;2;2;3;6;1;4;1;4;2;1;2;3;2;1;3;3;3;2;3;1;0;2;74;2;0;4;3;6;2;3;1;4;1;3;3;4;2;3;2;1;1;4;2;4;1;2;1;1;3;1;2;2;6;72;1;3;3;2;4;2;0;2;2;1;2;1;3;6;4;1;3;1;2;0;0;4;1;4;3;0;4;4;2;4;3;76;0;2;5;4;3;3;4;0;4;2;1;2;0;6;3;2;3;1;2;3;4;2;3;3;4;1;3;2;2;2;67;3;3;2;2;4;3;0;1;2;4;2;1;3;1;4;1;3;2;0;0;0;3;6;1;2;1;2;2;5;1;3;79;1;4;1;3;3;1;2;1;8;2;3;3;2;2;2;5;4;2;1;1;2;6;2;1;3;1;2;4;3;1;3;55;5;4;3;2;0;3;0;1;0;2;3;3;4;1;0;1;2;0;3;1;1;3;3;2;1;0;2;1;3;1;76;5;0;1;3;4;2;0;4;3;0;0;3;4;0;3;3;3;6;1;2;3;0;3;4;2;2;4;2;2;5;2;84;1;2;3;5;4;3;2;1;2;1;1;3;0;3;0;4;5;6;6;2;3;4;1;1;1;5;5;2;4;4;87;1;3;2;4;4;3;1;2;3;6;2;2;5;2;4;3;1;3;2;5;3;8;3;1;2;1;2;2;2;4;1;
;;;70-74 years;1299;220;5;9;5;6;2;9;8;7;13;8;8;9;9;8;8;5;3;3;6;5;9;6;7;3;7;10;10;6;8;7;11;164;6;6;6;6;6;5;13;6;9;10;6;5;11;3;6;2;5;4;4;2;4;5;6;8;6;5;4;5;0;96;2;2;1;2;7;6;6;9;1;1;3;5;3;6;2;2;3;2;1;2;6;0;2;2;2;3;4;2;2;2;5;82;2;3;4;4;2;4;2;3;3;3;2;3;4;1;3;3;0;1;3;1;4;4;6;2;4;4;2;3;1;1;79;1;2;4;4;3;4;5;5;1;1;4;4;1;1;3;0;2;1;2;2;3;3;3;1;2;2;2;6;3;1;3;99;4;1;1;4;3;5;5;4;3;2;5;6;5;4;4;5;3;2;3;2;1;2;3;5;4;2;0;1;3;7;95;3;3;3;3;4;1;4;5;2;3;1;2;2;3;3;4;5;6;4;7;1;3;4;1;4;2;1;2;4;1;4;87;4;2;1;2;2;1;5;8;2;0;3;3;2;2;3;3;5;3;2;4;0;4;3;1;1;3;6;3;1;4;4;74;2;2;2;5;2;3;1;2;6;0;4;3;2;3;1;1;3;4;3;2;3;1;1;1;2;4;4;3;3;1;86;6;1;1;3;3;2;3;6;5;2;2;1;3;1;3;3;3;1;3;4;1;2;2;3;2;2;2;4;5;4;3;111;2;1;1;3;5;4;7;3;3;1;5;3;2;3;5;7;2;4;3;4;2;3;4;4;10;3;4;2;3;8;106;2;1;6;2;5;7;2;2;2;4;3;5;3;3;5;3;5;4;1;2;4;4;4;3;0;5;3;4;4;3;5;
;;;75-79 years;1617;278;6;6;2;7;5;13;5;8;12;11;9;7;3;13;8;5;10;11;9;10;10;9;12;11;12;12;8;12;8;11;13;184;6;10;9;6;5;11;5;8;8;14;7;6;12;4;9;11;4;9;3;8;5;2;4;5;3;3;5;2;0;155;8;6;5;6;9;4;4;5;5;7;3;6;6;6;3;5;7;4;3;5;7;3;3;3;5;2;3;8;4;4;6;95;6;6;0;6;4;3;2;3;5;3;3;4;5;0;4;8;1;3;0;5;3;1;3;4;1;5;3;2;0;2;107;5;3;6;2;1;4;6;4;5;3;3;3;3;5;7;5;2;4;2;2;2;1;4;1;3;1;4;1;7;5;3;90;3;4;4;3;0;2;5;4;6;4;0;5;2;3;1;3;5;1;2;5;1;3;1;2;5;5;3;2;2;4;96;3;4;4;1;2;1;3;4;3;2;4;1;1;1;2;4;4;4;3;5;5;5;2;3;3;5;2;4;4;4;3;122;5;2;2;5;6;1;5;5;9;4;4;2;3;4;5;4;3;1;4;4;8;4;3;3;5;3;6;3;2;3;4;120;8;5;4;3;2;5;4;5;4;7;5;3;5;0;3;4;2;6;3;4;5;5;4;3;0;6;3;5;2;5;111;3;6;8;3;3;4;2;4;8;3;4;5;4;2;3;4;4;7;1;3;3;3;5;2;5;2;1;2;3;2;2;108;2;2;2;2;4;3;4;3;3;5;0;5;4;1;6;4;1;5;3;3;8;8;5;2;4;6;5;5;0;3;151;5;4;10;4;5;2;3;7;5;3;4;4;7;3;4;4;4;9;6;7;5;3;8;2;6;6;4;7;4;4;2;
;;;80-84 years;1887;358;9;9;5;6;11;8;7;10;9;7;15;17;11;9;10;9;9;13;16;10;11;11;20;15;16;13;12;13;17;18;12;225;12;11;7;20;8;9;7;12;9;11;10;11;11;3;6;6;9;8;2;12;4;5;7;8;6;4;3;4;0;154;8;12;5;4;3;8;7;7;6;3;2;5;4;3;2;10;6;2;4;4;4;5;5;4;6;0;3;4;5;5;8;118;5;7;10;6;4;2;4;5;3;5;4;3;3;3;1;3;3;2;3;2;3;5;7;1;3;3;8;2;4;4;139;4;1;2;2;6;5;6;8;9;2;3;3;4;6;4;3;8;6;1;7;4;5;1;5;4;6;2;4;7;5;6;121;6;1;5;3;4;5;6;3;4;3;5;5;6;2;2;4;9;4;2;2;5;7;5;2;4;1;4;6;5;1;130;7;4;2;1;6;3;7;0;4;2;5;9;7;8;2;3;7;1;1;0;4;5;6;2;6;4;3;5;7;3;6;99;2;5;1;3;5;4;4;8;1;0;2;5;3;1;3;3;3;3;5;4;2;2;1;4;3;12;2;3;2;0;3;114;2;4;5;3;5;4;3;3;3;5;2;2;3;1;4;6;2;5;2;7;2;5;6;3;5;5;9;4;2;2;115;5;4;4;3;3;6;2;9;6;6;2;5;3;4;6;2;1;1;7;2;2;5;2;5;2;4;1;4;3;2;4;145;4;3;4;5;4;3;4;5;5;1;6;3;5;6;4;3;4;6;7;3;9;5;3;14;3;2;7;6;4;7;169;4;7;14;7;2;9;2;3;6;3;4;5;6;3;4;5;6;4;3;5;8;7;6;4;11;7;3;2;6;6;7;
;;;85 or more years;3628;710;18;14;10;15;16;30;15;14;21;13;18;29;18;28;25;22;26;14;33;23;27;27;26;30;33;19;35;31;31;27;22;403;22;14;22;28;21;11;20;15;21;10;20;9;14;14;11;20;15;16;12;10;12;9;11;13;5;6;13;9;0;296;12;9;9;12;12;11;10;10;13;12;10;9;13;6;10;10;9;7;8;8;6;5;9;8;4;9;8;8;17;14;8;210;6;6;6;5;6;7;5;8;6;9;7;10;6;7;14;7;6;7;6;5;6;10;12;5;12;5;2;6;4;9;229;9;5;8;5;7;7;4;11;5;8;4;8;6;8;9;7;6;9;6;8;7;8;4;6;10;7;8;9;11;10;9;233;4;5;6;4;8;17;7;8;8;12;9;6;7;7;5;7;11;7;7;9;8;4;6;8;8;4;6;9;11;15;256;10;7;7;5;13;9;6;4;12;10;11;12;3;7;9;12;5;9;6;7;9;8;7;6;7;11;6;15;13;3;7;243;4;7;8;11;9;5;10;11;11;7;7;6;7;6;5;10;10;12;7;17;7;8;9;4;8;5;6;6;8;4;8;211;9;4;7;13;12;11;3;7;6;3;3;9;6;10;9;11;8;3;9;5;13;3;6;2;3;3;5;16;8;4;242;8;5;8;4;9;8;8;8;3;9;9;13;4;14;9;7;8;7;5;8;6;5;7;9;8;13;9;6;11;7;7;286;13;11;10;9;10;6;4;7;6;11;9;3;15;10;14;5;5;8;12;15;16;6;11;8;9;7;9;15;11;11;309;16;7;9;9;14;14;18;10;7;10;10;7;10;6;9;5;6;8;7;11;17;15;7;7;8;8;10;11;10;14;9;
;;F;0-64 years;1217;163;5;5;4;5;2;5;5;9;8;5;3;9;1;6;4;3;6;5;3;5;5;11;4;7;7;5;4;8;3;7;4;124;7;5;4;6;7;3;7;9;3;5;3;6;2;2;5;7;4;8;4;3;5;3;1;3;3;4;4;1;0;92;3;5;4;1;3;7;3;2;3;3;1;6;2;0;5;3;1;2;2;4;4;7;3;5;4;3;3;2;1;0;0;81;0;2;7;5;3;5;1;2;3;3;1;2;1;2;1;2;3;1;2;4;3;4;3;4;1;6;0;5;2;3;103;3;6;3;1;6;5;1;4;5;2;2;4;5;7;5;2;2;5;3;3;2;3;1;1;3;3;0;3;4;3;6;91;4;3;6;1;4;2;3;1;4;4;3;1;5;3;3;2;0;6;4;4;5;1;3;2;6;3;0;4;2;2;86;2;2;2;0;2;3;5;1;3;1;3;3;4;5;4;5;3;3;0;1;4;3;1;3;3;2;5;4;4;4;1;100;5;5;2;6;3;2;2;2;6;4;4;2;0;6;4;2;2;3;1;3;3;5;2;5;2;5;3;4;2;3;2;88;3;6;3;1;2;5;3;5;2;0;3;3;5;0;2;3;2;3;3;3;5;4;2;2;4;5;2;0;4;3;93;4;1;2;3;1;2;5;2;2;5;2;4;5;5;2;2;3;3;3;2;3;5;2;3;2;3;3;2;4;4;4;90;4;1;3;3;1;3;3;5;4;7;3;3;2;6;5;2;5;3;0;1;4;1;0;1;1;5;5;2;2;5;106;4;6;2;2;4;2;6;2;5;2;4;4;2;5;4;1;3;2;3;2;5;3;3;7;4;3;3;3;5;1;4;
