;;;65-69 years;484;44;1;1;0;1;2;0;2;2;0;1;2;1;1;1;0;1;4;0;1;1;3;2;1;2;1;4;2;3;1;1;2;37;3;2;1;3;0;1;1;0;2;1;3;2;1;1;3;1;1;0;1;2;5;0;0;0;1;1;1;0;0;41;0;0;2;1;0;3;0;2;1;0;2;0;1;1;4;0;1;1;1;1;2;3;1;1;3;2;1;1;2;1;3;39;1;1;0;1;3;0;0;0;1;0;1;3;0;4;1;0;3;2;1;2;4;2;0;1;1;0;2;3;1;1;38;2;1;1;1;2;0;1;0;2;1;0;1;3;0;0;2;1;2;3;1;1;0;1;0;2;3;2;1;1;1;2;41;3;1;1;2;2;1;2;0;1;1;1;3;2;1;3;0;1;0;1;3;2;2;0;0;1;1;0;2;2;2;51;1;0;1;1;0;1;1;1;1;2;2;2;2;4;1;2;3;1;2;4;2;0;2;1;1;6;2;1;2;1;1;32;2;2;1;2;2;0;0;2;1;1;0;1;1;1;4;1;2;1;2;1;0;1;1;0;1;0;1;0;0;1;0;39;2;0;1;2;2;3;1;1;2;2;2;4;0;0;3;2;0;2;0;1;2;1;2;1;1;0;1;1;0;0;34;0;2;2;2;0;1;0;1;0;0;2;0;1;1;1;1;1;1;1;1;2;1;0;1;4;2;2;1;1;0;2;40;2;1;0;3;0;2;1;1;2;1;1;1;0;2;1;1;1;0;1;2;1;2;4;3;1;0;1;1;2;2;48;2;1;1;2;1;3;3;1;1;2;1;2;2;0;3;1;0;2;2;1;2;1;2;1;3;1;2;1;1;2;1;
;;;70-74 years;700;78;2;3;4;3;4;0;2;6;4;2;1;3;2;5;2;2;1;2;4;2;2;4;1;2;0;3;2;0;2;4;4;48;1;1;1;5;1;2;0;2;0;3;2;0;1;1;3;2;3;1;3;2;2;0;2;3;1;2;0;4;0;56;3;3;1;1;0;0;2;2;1;4;2;2;1;2;0;1;3;1;3;1;1;2;3;5;4;1;2;1;2;1;1;56;2;0;2;2;3;2;3;2;3;2;2;2;1;1;0;2;2;5;2;3;2;4;0;2;3;0;0;2;1;1;52;0;3;3;5;2;2;2;2;2;3;0;0;3;2;2;1;1;2;3;1;1;1;0;2;2;2;0;1;1;1;2;62;3;1;0;2;2;2;2;1;0;2;0;2;2;4;1;2;1;4;3;2;1;3;4;2;3;3;3;4;3;0;58;2;1;2;2;1;2;5;3;4;2;5;1;3;0;2;2;3;2;3;4;0;1;1;1;1;2;2;1;0;0;0;55;0;2;2;1;2;1;1;2;1;1;2;6;1;1;2;0;2;4;2;1;2;4;3;2;1;1;2;1;2;3;0;67;2;1;3;2;3;3;5;2;4;4;0;4;2;1;1;2;1;3;2;1;0;3;2;3;2;2;4;3;0;2;53;1;3;0;0;1;3;1;1;1;5;3;2;1;4;1;0;4;1;2;1;0;1;2;3;2;0;1;3;3;0;3;54;2;2;0;2;2;3;4;4;3;2;3;1;3;0;1;1;0;3;1;4;0;2;2;1;2;2;2;0;0;2;61;2;0;6;0;5;3;2;0;5;1;0;2;5;4;1;2;2;1;3;0;4;0;1;1;2;2;1;0;2;2;2;
;;;75-79 years;1137;105;5;1;1;0;8;1;3;4;2;5;3;2;5;1;2;5;1;6;4;6;4;5;3;4;9;2;4;4;1;2;2;81;1;0;2;3;4;3;4;4;5;3;5;3;4;0;1;3;0;5;4;2;4;3;1;4;3;3;4;3;0;98;5;3;3;1;1;1;2;4;3;5;2;2;1;3;2;3;2;5;4;1;9;3;4;5;2;9;2;3;4;2;2;86;5;4;0;3;5;2;2;1;0;3;5;1;2;5;2;2;3;5;2;3;3;6;8;1;3;2;1;0;4;3;117;2;4;2;4;2;9;4;1;3;6;5;4;4;7;4;3;2;5;0;1;2;2;5;5;3;4;5;4;8;3;4;100;3;1;2;3;5;6;6;3;3;4;3;1;3;4;2;5;11;5;1;4;4;3;2;3;1;4;0;0;1;7;82;3;3;2;3;1;2;0;1;1;6;4;7;1;9;3;6;1;1;2;0;1;2;1;0;3;1;6;4;1;3;4;83;1;3;6;4;0;3;2;4;2;1;4;3;1;2;4;2;2;4;1;2;6;3;3;2;3;0;4;1;5;3;2;72;2;4;3;3;1;9;4;2;0;3;3;3;2;5;2;3;0;1;3;5;4;0;1;0;2;3;0;3;0;1;103;5;5;2;6;4;4;1;3;6;4;4;6;3;1;1;2;2;4;5;4;2;1;0;5;4;2;5;4;1;5;2;85;2;2;2;6;3;1;4;3;1;3;2;5;0;5;6;4;3;2;2;4;2;1;9;3;5;0;1;1;0;3;125;3;6;3;1;3;1;6;3;7;4;7;4;4;11;7;4;2;3;4;4;4;2;4;3;5;2;4;1;4;5;4;
;;;80-84 years;1654;166;6;5;5;3;3;9;6;5;4;4;5;4;9;6;4;4;3;4;3;8;4;8;6;8;3;6;11;6;6;4;4;139;4;8;1;10;7;7;2;2;2;2;5;7;8;2;8;3;5;7;5;6;4;11;1;3;6;3;6;4;0;139;3;9;6;8;7;2;5;1;3;2;6;1;5;4;7;1;5;3;1;4;4;5;6;3;6;6;6;7;4;5;4;143;6;5;4;6;5;6;5;9;3;3;7;2;2;6;6;5;4;9;3;8;7;2;0;5;7;5;1;4;6;2;119;2;5;4;6;8;2;3;6;3;1;3;6;5;3;3;2;4;3;6;5;3;4;7;2;4;4;1;6;2;4;2;139;6;4;2;6;7;4;6;4;5;6;8;2;3;7;7;4;6;4;3;4;2;0;3;7;7;5;8;5;1;3;167;2;5;7;6;3;6;9;5;1;10;6;5;6;10;5;3;6;7;4;13;4;6;1;5;6;4;4;5;3;5;5;116;1;7;3;5;4;4;2;4;3;6;4;3;5;5;3;6;6;4;4;2;4;1;4;6;1;2;1;7;3;0;6;107;2;3;4;1;1;2;3;5;4;1;6;5;5;4;3;2;9;2;8;4;4;6;3;3;2;2;2;4;1;6;118;6;3;9;3;5;0;4;10;2;5;2;3;6;4;4;3;2;5;6;3;3;1;1;2;1;7;3;3;5;2;5;133;3;6;6;6;1;2;5;2;4;10;8;4;4;8;2;6;3;2;3;6;3;6;4;3;3;4;5;9;1;4;168;8;3;5;5;7;4;5;6;8;4;4;8;8;8;3;7;8;8;8;5;3;6;2;4;3;4;3;5;8;2;6;
;;;85 or more years;6209;611;21;19;16;24;16;22;13;27;15;13;22;20;25;16;23;16;21;19;22;21;22;19;19;17;20;23;21;26;11;21;21;513;26;16;18;24;24;10;22;13;20;25;12;17;21;12;14;18;21;20;19;15;26;19;23;16;14;15;20;13;0;526;13;14;17;17;20;19;29;13;18;22;11;14;13;16;15;16;20;14;11;17;19;20;15;20;22;15;10;14;21;24;17;519;15;17;18;24;22;13;24;21;16;15;16;19;14;12;17;24;19;18;22;15;13;15;17;7;16;21;16;19;17;17;548;12;15;14;17;8;12;25;21;16;16;21;18;19;21;19;20;15;20;16;16;17;15;25;20;15;11;25;25;17;15;22;562;20;21;17;23;21;27;16;14;27;18;21;22;16;18;20;20;16;19;16;22;13;18;18;22;18;17;22;11;19;10;554;25;9;20;13;12;15;21;12;31;26;19;21;20;26;19;25;19;25;29;14;13;11;13;13;15;12;15;22;22;7;10;423;15;16;17;8;12;11;17;16;10;13;11;19;11;13;11;13;16;12;15;11;20;12;13;12;14;17;12;8;18;16;14;407;16;14;12;18;11;10;8;9;12;12;16;21;13;12;12;17;17;12;12;12;14;14;16;22;12;16;11;14;10;12;464;9;13;14;13;18;16;19;12;20;13;14;22;10;20;4;17;17;18;15;12;12;17;11;15;20;16;23;9;16;16;13;476;13;22;14;13;16;20;9;16;11;15;11;15;13;20;14;18;15;19;16;20;23;17;20;15;10;16;20;15;14;16;606;24;18;18;20;20;22;28;14;14;24;23;12;30;23;15;17;19;21;23;18;18;17;23;16;18;25;17;15;22;16;16;
;1B: Península de Setúbal;M;0-64 years;860;86;3;6;2;1;5;4;0;5;6;4;4;3;4;2;3;1;2;1;2;2;3;2;3;2;2;0;6;1;1;4;2;75;4;6;4;3;6;4;4;4;1;2;2;2;2;2;2;5;5;1;0;2;3;1;2;1;3;1;2;1;0;55;4;0;2;3;2;1;1;4;2;1;1;2;2;5;4;2;1;2;0;0;1;2;0;1;4;2;1;1;0;2;2;59;2;1;1;4;2;2;2;1;2;2;1;1;4;1;1;2;1;2;5;2;1;2;1;2;1;3;1;3;2;4;81;2;0;2;3;3;2;2;5;3;3;3;0;3;3;2;3;2;3;3;5;1;1;1;5;3;4;3;2;2;3;4;68;3;1;1;0;2;3;3;3;1;2;3;1;2;2;8;3;4;0;4;3;2;3;1;1;1;2;1;2;4;2;86;5;4;2;2;8;3;2;1;2;6;2;2;1;0;2;1;4;4;1;1;1;3;4;2;2;3;3;5;4;5;1;63;5;3;1;3;3;2;3;1;2;2;6;3;0;1;2;2;0;1;1;2;4;6;2;2;1;0;0;2;2;1;0;69;3;1;3;3;6;2;1;4;4;0;2;1;2;1;0;1;2;2;6;1;2;1;2;3;1;3;6;1;4;1;73;2;2;3;3;4;4;0;1;5;2;0;1;3;2;0;3;2;2;1;2;5;3;3;4;5;1;1;4;1;2;2;69;3;3;3;0;2;1;0;4;3;3;3;3;1;2;4;0;2;2;5;1;5;2;2;6;0;2;0;4;0;3;76;2;1;2;5;2;3;0;2;2;1;5;3;1;1;2;2;5;3;0;2;4;2;4;3;2;2;3;6;2;1;3;
;;;65-69 years;390;47;1;1;4;2;1;2;1;1;1;1;0;2;1;1;1;3;0;1;1;4;1;1;5;0;1;0;2;4;1;1;2;30;6;1;2;2;1;0;1;2;0;0;0;0;1;2;0;1;2;3;0;2;0;0;0;1;1;1;0;1;0;37;1;2;0;0;1;1;1;3;1;2;2;3;2;2;1;1;1;4;0;0;1;2;1;0;1;0;2;1;1;0;0;36;1;1;2;1;3;1;1;2;0;1;1;0;3;0;2;3;2;1;0;2;0;3;0;1;1;0;1;2;1;0;34;2;0;2;1;1;1;4;1;2;1;1;3;0;0;3;1;0;1;0;2;2;0;0;0;0;2;1;0;2;0;1;19;2;1;0;0;0;1;0;1;0;2;0;0;2;1;2;1;1;0;0;1;1;0;1;0;0;0;0;1;1;0;32;2;1;0;2;3;0;2;2;2;0;1;1;3;0;1;0;0;1;0;1;1;0;0;1;0;2;1;3;1;1;0;34;2;1;3;3;1;2;0;1;0;0;1;0;2;1;1;1;1;0;3;1;0;0;0;1;2;3;1;1;0;0;2;31;1;0;1;2;2;1;0;0;3;1;1;0;0;1;1;1;0;1;2;1;2;1;1;1;2;2;3;0;0;0;28;1;1;1;3;1;0;1;2;0;1;0;0;0;2;1;1;1;1;0;2;1;1;1;0;3;0;2;0;1;0;0;30;3;0;2;1;1;3;1;2;1;0;1;1;0;1;1;0;0;0;1;2;0;3;1;1;1;1;0;1;0;1;32;2;1;2;0;1;0;3;1;0;0;2;0;2;1;2;0;2;0;0;0;1;2;0;0;1;3;0;0;1;3;2;
;;;70-74 years;534;46;1;1;0;2;0;1;2;0;2;0;3;0;3;2;1;0;3;4;1;3;0;4;0;3;4;1;2;2;1;0;0;45;2;2;2;2;4;2;1;1;0;2;2;0;0;1;0;3;0;1;1;3;1;4;1;1;0;3;4;2;0;38;1;2;0;0;0;1;1;2;2;1;1;0;3;4;2;1;0;3;2;0;0;2;0;2;0;1;4;1;0;0;2;40;0;4;0;4;2;0;2;1;0;0;1;2;0;0;1;2;1;4;0;0;1;1;3;2;3;1;1;1;1;2;43;1;3;1;0;1;3;1;0;1;4;0;0;2;3;1;3;1;0;2;1;2;0;0;1;2;0;0;1;2;3;4;49;1;1;2;3;0;1;1;2;3;0;3;3;1;1;0;3;2;0;4;2;2;1;1;1;1;2;0;3;3;2;44;2;0;0;5;1;1;2;2;2;0;1;4;1;1;2;3;2;0;0;2;0;1;3;0;3;1;0;1;0;2;2;37;3;0;4;1;2;4;0;1;0;0;0;2;1;1;1;1;1;0;1;1;2;0;2;2;0;1;2;1;0;1;2;36;0;3;1;0;0;1;2;0;2;2;1;1;1;3;2;0;1;2;1;3;2;0;1;1;2;1;1;0;0;2;46;3;0;1;4;1;2;2;1;1;0;3;4;1;2;2;3;2;1;0;4;0;2;2;2;0;0;1;1;1;0;0;53;1;2;2;2;0;0;1;0;3;3;3;2;3;2;5;0;0;0;3;1;3;2;3;5;0;2;1;1;1;2;57;4;4;3;0;4;0;3;4;2;2;2;1;0;3;2;1;0;3;2;0;3;1;1;1;2;1;3;2;1;1;1;
;;;75-79 years;723;73;1;4;1;5;0;1;2;5;4;2;2;1;0;2;1;2;2;3;4;1;2;1;4;1;2;6;2;1;5;3;3;66;5;1;3;3;3;1;2;3;5;3;1;2;2;6;1;2;3;1;1;2;0;2;0;5;3;3;1;2;0;49;3;2;2;2;1;1;1;1;0;2;1;2;4;1;0;3;1;1;2;0;4;1;3;1;2;1;3;2;1;0;1;68;4;5;1;2;3;1;3;2;1;2;2;3;4;1;3;3;1;2;3;0;1;5;2;1;3;2;2;0;4;2;53;2;3;0;0;1;0;2;0;0;3;0;3;1;2;0;2;0;3;4;4;1;1;1;3;5;2;2;2;1;1;4;42;2;2;3;0;2;1;0;0;0;6;4;1;1;1;3;0;2;0;1;2;0;1;1;2;1;1;1;2;1;1;70;2;0;4;1;0;6;1;2;0;3;3;4;4;1;4;1;3;5;3;1;1;0;1;1;3;6;5;1;1;2;1;56;3;2;2;2;0;2;0;1;0;3;1;1;2;2;3;2;1;2;1;2;3;3;2;1;3;1;1;4;2;4;0;60;2;1;4;3;2;2;2;2;4;1;1;2;1;2;2;2;1;0;1;3;4;4;2;2;2;2;0;0;4;2;54;3;2;3;2;0;1;1;0;2;3;1;4;0;4;1;2;2;0;2;3;3;0;2;3;1;1;1;3;2;1;1;55;1;2;4;0;2;3;1;0;0;3;2;1;4;0;2;1;3;2;3;1;1;4;2;2;2;4;1;0;2;2;77;2;3;3;1;0;2;4;3;1;4;2;4;2;3;2;5;2;3;3;4;2;5;1;2;0;3;5;2;3;1;0;
;;;80-84 years;797;85;1;3;3;1;2;3;3;5;1;0;3;3;3;2;5;3;6;1;0;1;3;3;2;4;4;5;3;3;2;5;2;80;3;2;2;2;2;2;2;5;5;1;6;1;2;4;2;2;7;1;4;2;2;3;1;2;5;4;4;2;0;62;2;3;3;1;1;1;3;2;1;2;3;1;1;1;2;1;4;2;4;1;2;2;2;0;3;2;0;3;2;2;5;67;2;5;5;1;1;0;2;2;2;2;2;2;2;2;2;2;1;2;1;4;2;2;3;6;2;4;4;1;0;1;71;2;0;2;2;1;4;1;4;3;1;1;1;3;3;2;4;2;2;5;3;3;2;1;4;1;1;3;0;2;3;5;72;1;1;1;4;0;0;2;4;1;4;1;2;6;1;1;0;0;5;2;0;3;4;4;6;3;1;3;6;2;4;64;1;3;2;0;1;3;1;2;4;1;3;1;5;2;3;3;2;0;5;1;2;1;2;1;6;2;1;0;0;1;5;47;0;1;2;1;0;2;2;8;3;2;2;2;1;2;0;1;1;5;2;0;0;2;1;0;0;0;0;2;0;2;3;60;4;0;2;6;4;0;1;2;2;2;1;2;3;2;2;0;2;2;3;1;2;1;2;2;1;5;1;1;1;3;51;0;1;3;1;3;0;3;2;0;3;1;1;2;0;2;2;1;1;1;2;2;5;1;4;4;3;1;1;1;0;0;59;2;4;1;1;0;3;4;1;3;3;1;2;2;3;0;2;1;3;2;3;2;1;2;1;2;1;2;3;3;1;79;2;2;4;1;4;5;1;3;2;4;3;2;1;5;3;6;3;3;2;4;2;1;5;4;0;0;1;0;1;4;1;
;;;85 or more years;1435;157;5;3;4;8;6;5;6;3;5;6;3;5;2;7;7;3;1;8;2;7;5;8;6;5;7;6;6;7;2;6;3;130;8;9;2;5;4;6;9;6;7;6;4;4;5;3;4;5;5;7;4;3;2;3;3;2;2;6;1;5;0;135;4;5;4;2;4;5;3;3;2;2;4;1;6;5;7;5;6;5;5;9;8;3;3;1;2;4;4;3;7;8;5;96;3;4;2;5;2;2;5;3;7;4;6;2;1;5;3;0;4;3;5;1;4;0;2;6;5;2;1;1;4;4;127;5;3;6;0;4;4;9;3;8;2;6;2;1;1;3;4;4;3;10;3;4;3;3;4;7;4;6;3;5;6;1;115;2;3;2;7;2;4;3;8;2;3;4;3;6;3;7;3;0;3;4;4;6;6;4;4;6;4;0;5;3;4;109;1;0;3;8;2;3;6;3;3;7;1;2;2;3;8;4;3;1;4;3;1;5;4;2;3;7;4;5;5;3;3;105;4;2;4;2;6;5;3;2;5;0;4;5;1;4;5;3;3;2;3;7;2;5;4;5;2;3;2;1;5;3;3;80;7;5;1;3;3;1;1;2;3;7;6;2;1;1;2;1;2;1;3;3;3;2;5;1;1;5;0;2;3;3;101;6;3;5;6;6;1;6;0;0;5;4;5;4;2;5;2;3;4;2;2;0;2;4;5;3;4;5;0;3;3;1;125;2;5;5;4;3;3;2;3;7;3;5;3;4;6;6;2;4;6;1;3;4;5;9;4;5;5;5;6;4;1;155;5;9;6;0;3;8;7;2;5;4;12;5;9;2;0;3;6;4;3;3;6;4;8;5;7;3;8;1;2;8;7;
;;F;0-64 years;464;43;4;4;2;0;1;1;0;2;1;1;3;0;0;1;0;2;0;0;3;3;1;3;1;1;0;0;3;0;4;2;0;39;3;3;2;3;0;0;2;0;1;4;2;2;1;0;3;1;1;2;1;1;1;0;0;1;0;3;1;1;0;39;1;2;1;2;1;0;1;0;3;1;1;1;0;2;0;0;1;2;4;0;2;1;2;2;2;1;1;1;3;0;1;43;1;2;2;1;1;1;1;0;1;2;0;2;2;1;1;1;1;5;2;0;1;1;3;3;1;0;4;0;1;2;32;1;1;2;1;1;0;1;1;1;3;0;1;1;1;1;1;1;2;1;1;0;1;1;1;2;0;2;1;0;1;1;36;0;0;1;1;0;3;1;5;3;3;2;2;3;0;0;1;0;2;2;1;0;1;1;1;1;1;0;0;1;0;37;1;0;1;1;3;1;2;1;1;2;2;4;1;1;1;1;0;3;1;0;0;1;2;1;0;1;2;1;0;0;2;36;0;3;0;0;2;3;2;1;1;1;1;0;1;3;2;2;3;1;1;1;0;0;1;0;0;2;0;1;4;0;0;35;2;2;2;1;0;2;1;0;1;1;1;1;0;4;3;2;0;1;2;3;0;2;1;1;0;0;0;0;0;2;39;3;1;2;1;1;1;3;0;0;2;0;3;1;3;0;0;1;1;0;1;1;4;0;1;1;2;1;2;1;2;0;42;1;4;0;1;2;2;1;0;1;1;1;3;0;2;2;2;3;1;0;2;3;1;1;3;1;1;1;1;1;0;43;2;1;3;2;4;1;0;3;1;0;2;1;2;2;4;1;1;0;2;1;1;1;0;0;0;1;2;2;1;0;2;
;;;65-69 years;220;27;1;1;1;1;0;0;1;1;1;1;0;0;2;1;3;1;2;1;0;0;0;0;1;0;2;1;0;0;3;1;1;28;1;1;1;0;1;1;3;2;2;3;0;0;1;0;0;0;0;1;1;2;1;1;1;2;2;0;0;1;0;19;1;1;1;1;1;0;1;0;1;0;1;1;0;1;1;1;0;1;0;2;0;1;0;0;0;0;0;2;1;0;0;12;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;1;0;2;0;0;16;0;1;0;2;0;4;1;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;23;1;0;0;1;1;0;1;0;1;1;1;0;1;1;1;0;0;1;1;0;1;3;0;3;1;1;1;0;0;1;16;0;0;0;0;1;2;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;2;1;0;0;1;2;1;0;1;17;1;0;0;1;2;2;0;0;1;0;1;0;0;2;0;2;2;1;0;0;0;1;0;0;0;0;1;0;0;0;0;18;1;0;3;0;1;0;1;0;0;0;1;0;0;1;1;0;1;0;2;1;0;1;0;0;2;0;0;1;0;1;15;0;0;1;0;0;0;0;0;1;1;1;2;0;1;0;2;0;0;0;0;1;0;0;0;3;0;0;1;0;0;1;13;0;0;0;2;0;1;1;0;1;1;2;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0;16;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;3;0;1;1;1;1;0;2;0;
;;;70-74 years;339;31;0;3;0;0;1;0;1;1;2;0;0;1;0;1;2;2;1;0;0;3;2;0;3;2;0;0;0;2;1;1;2;24;1;0;2;0;0;0;1;2;0;2;2;0;1;1;1;1;2;0;0;1;1;1;3;0;0;0;1;1;0;29;1;0;4;2;1;0;1;1;2;1;1;0;0;0;1;0;0;0;0;1;2;0;1;1;1;1;1;1;1;1;3;32;0;0;1;1;1;0;1;1;1;1;1;1;1;2;0;1;1;1;3;1;1;0;2;0;2;2;0;3;2;1;29;1;0;1;0;2;1;1;1;2;1;1;0;0;2;1;1;2;0;2;0;1;0;0;3;1;1;1;1;1;1;0;22;0;1;0;0;1;0;0;0;2;2;1;0;3;0;2;0;2;0;0;1;0;0;2;1;2;0;1;0;1;0;32;1;0;2;2;0;2;1;3;2;1;2;0;0;0;4;0;5;0;0;3;1;0;0;0;0;0;0;1;0;1;1;16;1;0;0;1;0;1;0;0;2;2;0;3;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;34;0;0;0;1;1;1;2;1;0;0;0;3;0;4;0;1;3;0;1;2;1;2;1;2;4;2;0;2;0;0;28;1;3;1;0;2;0;0;0;2;2;0;0;0;1;0;0;3;1;3;1;0;0;2;1;1;0;0;0;0;1;3;27;0;0;1;0;0;1;0;1;0;2;0;1;1;0;2;4;0;0;2;2;1;0;1;0;1;2;2;0;1;2;35;1;2;1;2;2;0;0;3;0;2;1;2;2;2;1;0;2;0;0;4;0;2;0;1;1;0;0;2;0;1;1;
;;;75-79 years;519;48;2;1;2;0;3;4;2;1;0;1;0;3;0;2;2;1;1;3;0;2;2;1;0;2;3;2;3;2;1;2;0;46;2;1;3;1;3;1;1;3;0;5;1;0;4;3;2;1;2;3;3;1;0;2;0;3;1;0;0;0;0;36;4;0;0;0;2;1;0;2;2;0;1;2;1;0;2;2;1;0;0;3;0;2;1;1;2;2;1;0;3;0;1;38;2;3;0;1;1;1;0;1;0;2;1;0;4;1;2;4;2;0;1;0;2;3;1;1;1;0;1;2;1;0;47;2;4;0;2;2;2;1;3;0;0;2;1;1;2;2;0;2;0;1;0;3;1;4;0;2;2;4;1;2;1;0;50;1;3;2;1;0;0;5;2;1;1;0;1;1;3;2;0;3;0;4;3;2;4;3;0;1;0;0;3;2;2;45;2;1;2;0;3;2;1;5;4;1;1;1;3;2;0;1;2;0;1;1;0;2;1;2;0;1;1;2;1;2;0;44;1;2;0;0;1;1;2;1;0;3;3;0;2;0;2;1;1;3;0;5;1;0;3;0;3;2;1;2;1;2;1;39;2;0;2;0;0;2;0;4;0;0;1;1;5;3;0;2;1;2;3;1;4;0;1;1;1;0;1;2;0;0;43;1;3;1;3;0;1;1;3;3;1;1;3;1;0;0;1;0;2;1;0;1;1;1;1;0;1;5;2;2;1;2;41;2;1;1;3;1;3;0;2;0;2;1;2;2;4;0;1;2;1;2;2;0;1;0;1;0;2;3;0;1;1;42;1;5;0;0;0;1;1;4;4;2;0;2;1;1;2;1;0;0;3;1;2;1;0;2;1;1;2;1;2;1;0;
;;;80-84 years;791;71;2;5;1;1;2;0;0;3;3;3;0;3;4;3;2;1;1;2;5;3;5;1;4;3;1;0;3;1;2;3;4;67;1;3;1;5;4;0;3;3;3;3;2;3;2;6;3;4;2;1;2;1;1;2;3;1;1;1;4;2;0;76;2;3;8;1;3;3;0;0;4;4;4;3;2;1;0;2;4;2;3;1;1;2;2;3;3;2;4;3;3;1;2;60;3;3;0;4;2;1;4;3;3;2;3;0;2;1;4;1;2;1;3;0;3;2;0;2;1;0;1;3;3;3;53;1;1;0;2;2;0;0;2;1;2;3;2;4;1;2;1;0;5;1;3;3;2;0;2;2;1;3;1;1;1;4;67;4;4;1;2;2;3;0;2;0;1;2;2;2;4;4;2;2;7;3;3;2;0;5;1;1;1;2;2;0;3;62;3;0;1;1;2;5;2;3;3;2;4;1;2;3;2;2;4;1;2;2;0;3;1;0;1;3;3;2;3;1;0;65;3;0;1;3;2;2;4;3;1;2;1;4;6;1;1;1;0;1;1;3;2;6;1;3;1;0;2;3;3;2;2;57;1;2;4;4;2;1;1;2;1;3;4;0;2;2;1;2;2;0;1;2;3;5;4;2;2;2;0;1;1;0;55;1;5;1;5;1;0;0;1;1;0;0;1;0;1;2;3;0;3;2;2;1;4;2;2;2;2;2;5;2;1;3;82;2;4;2;2;3;4;2;2;3;2;1;6;3;1;1;6;0;2;0;2;7;0;1;2;2;7;4;3;3;5;76;1;1;0;4;3;5;0;3;2;6;0;4;1;5;1;3;1;2;5;0;4;4;1;4;3;3;1;1;2;4;2;
;;;85 or more years;2350;222;7;6;5;5;7;3;9;5;4;3;6;13;9;5;10;9;9;7;5;13;10;9;10;6;8;7;8;10;4;8;2;219;6;11;7;4;8;8;8;9;8;4;7;11;4;11;6;8;4;9;7;8;9;9;7;7;7;16;9;7;0;202;4;6;7;6;5;9;3;9;6;8;5;4;5;4;6;5;9;6;6;6;8;9;4;9;13;4;6;8;7;6;9;195;8;8;8;6;5;8;3;5;8;13;2;9;8;5;7;11;6;9;7;7;8;4;7;7;5;6;2;3;4;6;200;3;4;4;7;8;5;10;7;3;9;6;9;6;8;4;8;4;4;12;9;7;8;6;4;4;10;7;3;6;7;8;175;3;4;6;6;7;4;2;9;6;5;7;10;6;6;8;7;5;7;5;1;9;6;3;9;6;4;7;6;2;9;204;5;4;6;5;4;2;5;8;9;11;11;11;5;12;7;7;2;9;8;3;5;9;6;4;9;6;5;7;11;3;5;148;5;6;5;4;2;4;4;4;5;3;5;3;6;5;6;5;4;2;6;7;6;6;8;6;6;3;3;5;5;3;6;139;2;4;1;3;5;9;2;9;6;5;4;6;5;2;5;4;4;3;6;5;9;4;5;7;3;5;2;4;6;4;192;4;6;9;6;5;1;13;4;6;5;11;7;6;5;7;4;7;5;7;11;9;7;6;4;4;6;4;6;6;3;8;198;3;5;5;10;3;8;5;5;9;12;2;5;6;8;8;2;10;4;9;10;10;6;6;6;7;5;6;9;7;7;256;9;7;5;8;9;8;8;4;7;9;10;16;9;4;14;9;4;8;8;17;6;8;8;13;9;7;8;4;5;9;6;
;1C: Alentejo;M;0-64 years;664;55;2;0;2;1;3;1;2;0;3;2;1;0;3;0;1;4;3;1;2;3;1;2;0;2;2;3;2;4;2;2;1;80;3;4;6;3;0;4;3;3;5;1;2;4;3;1;2;4;4;2;4;6;1;2;3;2;2;2;3;1;0;47;1;3;1;2;1;1;1;0;1;0;2;2;1;1;1;3;2;1;4;0;1;2;3;0;3;0;3;2;1;2;2;59;1;2;3;1;0;2;3;3;0;3;4;1;1;1;2;3;4;1;1;1;1;5;2;1;3;2;3;2;0;3;56;4;1;2;1;1;1;1;1;0;3;1;2;3;0;2;1;2;1;3;2;5;3;2;1;2;2;1;2;2;4;0;51;2;0;3;2;0;0;1;1;2;2;3;2;5;1;3;1;0;3;2;2;0;1;5;2;0;0;1;2;4;1;46;0;1;3;0;1;1;2;0;1;1;2;2;2;1;2;2;2;1;0;1;2;0;2;0;3;3;2;3;3;1;2;51;1;1;2;2;3;3;3;0;3;2;0;4;1;3;2;2;2;0;1;0;1;1;2;3;5;1;0;0;0;2;1;59;1;1;2;3;1;1;4;2;1;2;2;1;2;0;1;0;2;6;1;3;1;3;2;2;4;2;1;5;1;2;45;1;0;1;1;1;4;1;2;4;1;1;0;3;2;2;0;2;4;2;0;0;1;1;0;1;0;1;1;1;5;2;51;1;0;0;2;0;1;2;0;2;2;2;1;0;1;1;1;1;2;1;3;4;3;2;2;2;2;5;1;3;4;64;4;0;1;1;0;0;3;4;1;1;4;5;2;0;1;2;3;4;5;1;4;3;1;3;0;2;2;3;4;0;0;
